ocr_id,gene,chrom,distance,abs_distance,correlation
ImmGenATAC1219.peak_239364,Tcf4,chr18,5409,5409,-0.2010810959523416
ImmGenATAC1219.peak_239365,Tcf4,chr18,12273,12273,0.3209083476819689
ImmGenATAC1219.peak_239366,Tcf4,chr18,20746,20746,-0.16227457226432576
ImmGenATAC1219.peak_239367,Tcf4,chr18,21101,21101,0.10290912283152519
ImmGenATAC1219.peak_239368,Tcf4,chr18,28675,28675,-0.4625302795537959
ImmGenATAC1219.peak_239369,Tcf4,chr18,30270,30270,-0.3453951883710465
ImmGenATAC1219.peak_239370,Tcf4,chr18,37758,37758,0.7067199897189181
ImmGenATAC1219.peak_239371,Tcf4,chr18,40144,40144,-0.3169000476178895
ImmGenATAC1219.peak_239372,Tcf4,chr18,43559,43559,0.13678649064535642
ImmGenATAC1219.peak_239373,Tcf4,chr18,44087,44087,-0.26161700517006503
ImmGenATAC1219.peak_239374,Tcf4,chr18,47787,47787,0.04621094754735475
ImmGenATAC1219.peak_239375,Tcf4,chr18,52003,52003,0.6293056866079113
ImmGenATAC1219.peak_239376,Tcf4,chr18,55618,55618,-0.0940630852540068
ImmGenATAC1219.peak_239377,Tcf4,chr18,55969,55969,-0.09449661648265155
ImmGenATAC1219.peak_239378,Tcf4,chr18,56274,56274,-0.2598412788517016
ImmGenATAC1219.peak_239379,Tcf4,chr18,57718,57718,-0.37564856467981017
ImmGenATAC1219.peak_239380,Tcf4,chr18,59140,59140,-0.6471865940769156
ImmGenATAC1219.peak_239381,Tcf4,chr18,62518,62518,0.006450245755602262
ImmGenATAC1219.peak_239382,Tcf4,chr18,69409,69409,-0.2709499513397229
ImmGenATAC1219.peak_239383,Tcf4,chr18,71102,71102,0.40479517343459814
ImmGenATAC1219.peak_239384,Tcf4,chr18,71370,71370,0.34117468645311677
ImmGenATAC1219.peak_239385,Tcf4,chr18,71782,71782,0.1916341841362915
ImmGenATAC1219.peak_239386,Tcf4,chr18,73885,73885,-0.2002352606273423
ImmGenATAC1219.peak_239387,Tcf4,chr18,75131,75131,0.1622088937005757
ImmGenATAC1219.peak_239388,Tcf4,chr18,77003,77003,-0.007172739587965492
ImmGenATAC1219.peak_239389,Tcf4,chr18,83894,83894,-0.13235386347494868
ImmGenATAC1219.peak_239390,Tcf4,chr18,84705,84705,-0.024700981972615922
ImmGenATAC1219.peak_239391,Tcf4,chr18,88938,88938,-0.10354509532534784
ImmGenATAC1219.peak_239392,Tcf4,chr18,91844,91844,-0.18910951959647676
ImmGenATAC1219.peak_239393,Tcf4,chr18,92801,92801,0.12720151446176856
ImmGenATAC1219.peak_239394,Tcf4,chr18,93268,93268,0.06621253058459035
ImmGenATAC1219.peak_239395,Tcf4,chr18,95105,95105,0.003290802246427105
ImmGenATAC1219.peak_239396,Tcf4,chr18,95775,95775,-0.4109878421242141
ImmGenATAC1219.peak_239397,Tcf4,chr18,97058,97058,-0.29506924766875425
ImmGenATAC1219.peak_239398,Tcf4,chr18,97594,97594,0.5350979000042982
ImmGenATAC1219.peak_239399,Tcf4,chr18,99134,99134,0.2066310938115178
ImmGenATAC1219.peak_239550,Ccdc68,chr18,-99385,99385,-0.3774611961673643
ImmGenATAC1219.peak_239551,Ccdc68,chr18,-95351,95351,0.0496989629502051
ImmGenATAC1219.peak_239552,Ccdc68,chr18,-93119,93119,-0.07815571686714697
ImmGenATAC1219.peak_239553,Ccdc68,chr18,-92863,92863,-0.1168168279835417
ImmGenATAC1219.peak_239554,Ccdc68,chr18,-91874,91874,0.5619827786832432
ImmGenATAC1219.peak_239555,Ccdc68,chr18,-91583,91583,0.10667223556049854
ImmGenATAC1219.peak_239556,Ccdc68,chr18,-90972,90972,0.3878389054022957
ImmGenATAC1219.peak_239557,Ccdc68,chr18,-75858,75858,-0.697126701583598
ImmGenATAC1219.peak_239558,Ccdc68,chr18,-70578,70578,0.8071346750207351
ImmGenATAC1219.peak_239559,Ccdc68,chr18,-68831,68831,-0.6544768956204927
ImmGenATAC1219.peak_239560,Ccdc68,chr18,-52814,52814,0.4108002838234446
ImmGenATAC1219.peak_239561,Ccdc68,chr18,-39358,39358,-0.30473927228101544
ImmGenATAC1219.peak_239562,Ccdc68,chr18,-38462,38462,0.09596648404316117
ImmGenATAC1219.peak_239563,Ccdc68,chr18,-26632,26632,0.6872843397121472
ImmGenATAC1219.peak_239564,Ccdc68,chr18,-24641,24641,-0.34330279238847183
ImmGenATAC1219.peak_239565,Ccdc68,chr18,-19281,19281,0.001651006523052948
ImmGenATAC1219.peak_239566,Ccdc68,chr18,-16777,16777,-0.529928074494455
ImmGenATAC1219.peak_239567,Ccdc68,chr18,25,25,0.21371485429722573
ImmGenATAC1219.peak_239568,Ccdc68,chr18,462,462,-0.3661150196580398
ImmGenATAC1219.peak_239569,Ccdc68,chr18,13357,13357,-0.13911181190944932
ImmGenATAC1219.peak_239570,Ccdc68,chr18,15848,15848,-0.2552931140844383
ImmGenATAC1219.peak_239581,Rab27b,chr18,-24617,24617,-0.06188010826084957
ImmGenATAC1219.peak_239582,Rab27b,chr18,-10302,10302,0.6539491870176739
ImmGenATAC1219.peak_239583,Rab27b,chr18,-7845,7845,0.4347246005685366
ImmGenATAC1219.peak_239584,Rab27b,chr18,-7589,7589,0.424021982655521
ImmGenATAC1219.peak_239585,Rab27b,chr18,-7148,7148,0.7778491300538778
ImmGenATAC1219.peak_239586,Rab27b,chr18,-6052,6052,-0.20543181082866907
ImmGenATAC1219.peak_239587,Rab27b,chr18,-4585,4585,0.653082622224869
ImmGenATAC1219.peak_239588,Rab27b,chr18,-465,465,0.8180958681167598
ImmGenATAC1219.peak_239589,Rab27b,chr18,-154,154,0.8596863110650086
ImmGenATAC1219.peak_239590,Rab27b,chr18,1670,1670,0.17375349103317123
ImmGenATAC1219.peak_239591,Rab27b,chr18,8555,8555,0.6947159313032008
ImmGenATAC1219.peak_239592,Rab27b,chr18,8875,8875,0.7698069934930393
ImmGenATAC1219.peak_239593,Rab27b,chr18,10708,10708,0.11229356072164823
ImmGenATAC1219.peak_239594,Rab27b,chr18,13148,13148,-0.21952744308193348
ImmGenATAC1219.peak_239595,Rab27b,chr18,13521,13521,-0.2608216760457718
ImmGenATAC1219.peak_239596,Rab27b,chr18,47927,47927,0.09404543024373328
ImmGenATAC1219.peak_239597,Rab27b,chr18,87508,87508,0.8401518811840587
ImmGenATAC1219.peak_239598,Rab27b,chr18,88022,88022,0.33615584865636094
ImmGenATAC1219.peak_239737,Mbd2,chr18,63910,63910,0.08331424930863811
ImmGenATAC1219.peak_239738,Mbd2,chr18,64248,64248,0.5374235879711504
ImmGenATAC1219.peak_239739,Mbd2,chr18,64769,64769,-0.19207503896859293
ImmGenATAC1219.peak_239740,Mbd2,chr18,65527,65527,-0.08571007237791309
ImmGenATAC1219.peak_239741,Mbd2,chr18,71554,71554,0.8190214758598489
ImmGenATAC1219.peak_239742,Mbd2,chr18,72056,72056,0.7351364284373021
ImmGenATAC1219.peak_239743,Mbd2,chr18,72323,72323,0.8048369266185784
ImmGenATAC1219.peak_239744,Mbd2,chr18,72578,72578,0.5093468266693275
ImmGenATAC1219.peak_239745,Mbd2,chr18,75098,75098,0.6483714604532483
ImmGenATAC1219.peak_239746,Mbd2,chr18,75348,75348,0.7896912026844148
ImmGenATAC1219.peak_239747,Mbd2,chr18,75726,75726,0.3153532450927169
ImmGenATAC1219.peak_239748,Mbd2,chr18,76069,76069,-0.45053725534280753
ImmGenATAC1219.peak_239749,Mbd2,chr18,76329,76329,-0.46865114261196694
ImmGenATAC1219.peak_239750,Mbd2,chr18,76810,76810,-0.12781256702567187
ImmGenATAC1219.peak_239751,Mbd2,chr18,77698,77698,0.1669605913495505
ImmGenATAC1219.peak_239752,Mbd2,chr18,77971,77971,-0.0950149965263344
ImmGenATAC1219.peak_239753,Mbd2,chr18,84017,84017,0.1326451903972982
ImmGenATAC1219.peak_239754,Mbd2,chr18,84324,84324,-0.013899684135082448
ImmGenATAC1219.peak_239755,Mbd2,chr18,84887,84887,0.3309186654319563
ImmGenATAC1219.peak_239756,Mbd2,chr18,92340,92340,0.747616573503199
ImmGenATAC1219.peak_239812,Dcc,chr18,-86815,86815,-0.02938957692010398
ImmGenATAC1219.peak_239813,Dcc,chr18,-80694,80694,-0.043362371723534
ImmGenATAC1219.peak_239814,Dcc,chr18,-78499,78499,0.7008967329027831
ImmGenATAC1219.peak_239815,Dcc,chr18,-48981,48981,0.12083216158980126
ImmGenATAC1219.peak_239816,Dcc,chr18,-46209,46209,-0.03903324123906216
ImmGenATAC1219.peak_239817,Dcc,chr18,-45915,45915,-0.12218650878647108
ImmGenATAC1219.peak_239818,Dcc,chr18,-45135,45135,-0.038230936862895554
ImmGenATAC1219.peak_239819,Dcc,chr18,-22207,22207,0.5822777986708905
ImmGenATAC1219.peak_239820,Dcc,chr18,-11790,11790,0.21566747189211982
ImmGenATAC1219.peak_239821,Dcc,chr18,-3795,3795,0.283912621239778
ImmGenATAC1219.peak_239822,Dcc,chr18,-2228,2228,-0.5103962443283018
ImmGenATAC1219.peak_239823,Dcc,chr18,-1934,1934,0.351307483770933
ImmGenATAC1219.peak_239824,Dcc,chr18,-76,76,-0.5483296978756965
ImmGenATAC1219.peak_239825,Dcc,chr18,185,185,-0.748408176175795
ImmGenATAC1219.peak_239826,Dcc,chr18,42338,42338,-0.40962924448203014
ImmGenATAC1219.peak_239874,Mex3c,chr18,-86599,86599,-0.5733379502935045
ImmGenATAC1219.peak_239875,Mex3c,chr18,-80759,80759,-0.38291754320956456
ImmGenATAC1219.peak_239876,Mex3c,chr18,-79395,79395,0.32836893146838964
ImmGenATAC1219.peak_239877,Mex3c,chr18,-78998,78998,-0.06355373218633917
ImmGenATAC1219.peak_239878,Mex3c,chr18,-73611,73611,0.24228059243654185
ImmGenATAC1219.peak_239879,Mex3c,chr18,-70521,70521,-0.38286991889907707
ImmGenATAC1219.peak_239880,Mex3c,chr18,-69467,69467,0.15147873745950532
ImmGenATAC1219.peak_239881,Mex3c,chr18,-68068,68068,-0.21314377938911172
ImmGenATAC1219.peak_239882,Mex3c,chr18,-61621,61621,-0.4235892316126942
ImmGenATAC1219.peak_239883,Mex3c,chr18,-58224,58224,0.253218427786411
ImmGenATAC1219.peak_239884,Mex3c,chr18,-44408,44408,-0.29753024502396297
ImmGenATAC1219.peak_239885,Mex3c,chr18,-38827,38827,0.5089361817925822
ImmGenATAC1219.peak_239886,Mex3c,chr18,-37246,37246,0.15843342866283464
ImmGenATAC1219.peak_239887,Mex3c,chr18,-34620,34620,0.3012910021919066
ImmGenATAC1219.peak_239888,Mex3c,chr18,-30996,30996,0.7522973707298855
ImmGenATAC1219.peak_239889,Mex3c,chr18,-30744,30744,0.8968863815966992
ImmGenATAC1219.peak_239890,Mex3c,chr18,-30469,30469,0.8583796486164774
ImmGenATAC1219.peak_239891,Mex3c,chr18,-26104,26104,-0.2176485452258714
ImmGenATAC1219.peak_239892,Mex3c,chr18,-25079,25079,-0.21034081476991073
ImmGenATAC1219.peak_239893,Mex3c,chr18,-24731,24731,0.6647081823042378
ImmGenATAC1219.peak_239894,Mex3c,chr18,-23908,23908,0.7657200804259673
ImmGenATAC1219.peak_239895,Mex3c,chr18,-14758,14758,0.7109528864104346
ImmGenATAC1219.peak_239896,Mex3c,chr18,-14502,14502,0.6872350598973397
ImmGenATAC1219.peak_239897,Mex3c,chr18,-12983,12983,0.0455570426450483
ImmGenATAC1219.peak_239898,Mex3c,chr18,-592,592,0.26509755843752536
ImmGenATAC1219.peak_239899,Mex3c,chr18,-225,225,-0.8142623480659656
ImmGenATAC1219.peak_239900,Mex3c,chr18,80,80,-0.6577060769735644
ImmGenATAC1219.peak_239901,Mex3c,chr18,332,332,0.17837307027359983
ImmGenATAC1219.peak_239902,Mex3c,chr18,731,731,0.7725823279599546
ImmGenATAC1219.peak_239903,Mex3c,chr18,990,990,0.16433504798030088
ImmGenATAC1219.peak_239904,Mex3c,chr18,1357,1357,0.5731379270532037
ImmGenATAC1219.peak_239905,Mex3c,chr18,6951,6951,0.24354771866596187
ImmGenATAC1219.peak_239906,Mex3c,chr18,9056,9056,0.1320408873742231
ImmGenATAC1219.peak_239907,Mex3c,chr18,9923,9923,-0.42463015611971333
ImmGenATAC1219.peak_239908,Mex3c,chr18,12684,12684,0.2261036846022327
ImmGenATAC1219.peak_239909,Mex3c,chr18,14265,14265,0.5389955579075315
ImmGenATAC1219.peak_239910,Mex3c,chr18,26839,26839,-0.5772961340830662
ImmGenATAC1219.peak_239911,Mex3c,chr18,27121,27121,-0.5930719829397907
ImmGenATAC1219.peak_239912,Mex3c,chr18,28935,28935,0.44001843663529455
ImmGenATAC1219.peak_239913,Mex3c,chr18,29707,29707,0.43152322472321125
ImmGenATAC1219.peak_239914,Mex3c,chr18,30797,30797,0.2594183529811277
ImmGenATAC1219.peak_240174,Myo5b,chr18,-50744,50744,0.7673185917692364
ImmGenATAC1219.peak_240175,Myo5b,chr18,-50485,50485,0.7788197252323582
ImmGenATAC1219.peak_240176,Myo5b,chr18,-49970,49970,0.49734466088678714
ImmGenATAC1219.peak_240177,Myo5b,chr18,-49515,49515,0.8329660739900995
ImmGenATAC1219.peak_240178,Myo5b,chr18,-41197,41197,0.0021989531313086784
ImmGenATAC1219.peak_240179,Myo5b,chr18,-40612,40612,-0.4173455435105495
ImmGenATAC1219.peak_240180,Myo5b,chr18,-40042,40042,-0.4064092023442503
ImmGenATAC1219.peak_240181,Myo5b,chr18,-17837,17837,0.19472572803322885
ImmGenATAC1219.peak_240182,Myo5b,chr18,-15437,15437,-0.24305402000164733
ImmGenATAC1219.peak_240183,Myo5b,chr18,-15042,15042,0.10919695769646943
ImmGenATAC1219.peak_240184,Myo5b,chr18,-11712,11712,0.49426293853773384
ImmGenATAC1219.peak_240291,Lipg,chr18,-81386,81386,0.14608582293801664
ImmGenATAC1219.peak_240292,Lipg,chr18,-81091,81091,-0.44211799414087477
ImmGenATAC1219.peak_240293,Lipg,chr18,-80831,80831,-0.2584989822898673
ImmGenATAC1219.peak_240380,Dym,chr18,87317,87317,0.7635880318486538
ImmGenATAC1219.peak_240381,Dym,chr18,87638,87638,0.9149744808565481
ImmGenATAC1219.peak_240382,Dym,chr18,89917,89917,-0.48934488215133237
ImmGenATAC1219.peak_240383,Dym,chr18,99018,99018,-0.1644351500240748
ImmGenATAC1219.peak_240554,Smad7,chr18,31083,31083,0.11787582009109379
ImmGenATAC1219.peak_240555,Smad7,chr18,31646,31646,-0.17943019557072912
ImmGenATAC1219.peak_240556,Smad7,chr18,31898,31898,-0.40574388855830723
ImmGenATAC1219.peak_240557,Smad7,chr18,34923,34923,-0.32401219008032894
ImmGenATAC1219.peak_240558,Smad7,chr18,38372,38372,-0.3911726139281252
ImmGenATAC1219.peak_240559,Smad7,chr18,42979,42979,0.40002238694558556
ImmGenATAC1219.peak_240560,Smad7,chr18,43249,43249,-0.13795040322185645
ImmGenATAC1219.peak_240561,Smad7,chr18,46996,46996,-0.1999222257073444
ImmGenATAC1219.peak_240684,Ctif,chr18,-82321,82321,-0.10868921106662487
ImmGenATAC1219.peak_240685,Ctif,chr18,-81750,81750,-0.7152738275763695
ImmGenATAC1219.peak_240686,Ctif,chr18,-81216,81216,-0.09608024822912398
ImmGenATAC1219.peak_240687,Ctif,chr18,-80539,80539,-0.01066362407556238
ImmGenATAC1219.peak_240688,Ctif,chr18,-72576,72576,-0.5341762041782823
ImmGenATAC1219.peak_240689,Ctif,chr18,-72096,72096,0.25330669531096833
ImmGenATAC1219.peak_240690,Ctif,chr18,-69145,69145,-0.1042954808457698
ImmGenATAC1219.peak_240691,Ctif,chr18,-65470,65470,0.8002795072199237
ImmGenATAC1219.peak_240692,Ctif,chr18,-63318,63318,0.4909379118579522
ImmGenATAC1219.peak_240693,Ctif,chr18,-53343,53343,-0.36757207726700497
ImmGenATAC1219.peak_240694,Ctif,chr18,-52665,52665,0.15324874669311675
ImmGenATAC1219.peak_240695,Ctif,chr18,-50988,50988,0.4407007772495301
ImmGenATAC1219.peak_240696,Ctif,chr18,-49727,49727,-0.35651687189148995
ImmGenATAC1219.peak_240697,Ctif,chr18,-46386,46386,-0.21085389656215553
ImmGenATAC1219.peak_240698,Ctif,chr18,-40751,40751,-0.1344233741166502
ImmGenATAC1219.peak_240699,Ctif,chr18,-40242,40242,0.4298436719251592
ImmGenATAC1219.peak_240700,Ctif,chr18,-35899,35899,0.9361623219536406
ImmGenATAC1219.peak_240701,Ctif,chr18,-34342,34342,-0.44119285419356624
ImmGenATAC1219.peak_240702,Ctif,chr18,-30549,30549,-0.16912139641338603
ImmGenATAC1219.peak_240703,Ctif,chr18,-28873,28873,0.291319674813542
ImmGenATAC1219.peak_240704,Ctif,chr18,-27671,27671,-0.0038757140043029566
ImmGenATAC1219.peak_240705,Ctif,chr18,-25005,25005,0.28202512125062523
ImmGenATAC1219.peak_240706,Ctif,chr18,-21836,21836,0.34166905195587094
ImmGenATAC1219.peak_240707,Ctif,chr18,-21585,21585,0.4353915138366334
ImmGenATAC1219.peak_240708,Ctif,chr18,-15482,15482,0.5981810477610331
ImmGenATAC1219.peak_240709,Ctif,chr18,-14981,14981,0.5887034108269953
ImmGenATAC1219.peak_240710,Ctif,chr18,-14719,14719,-0.029746789096954572
ImmGenATAC1219.peak_240711,Ctif,chr18,-14343,14343,0.7454125066596617
ImmGenATAC1219.peak_240712,Ctif,chr18,-11896,11896,-0.2502269156971452
ImmGenATAC1219.peak_240713,Ctif,chr18,-9009,9009,-0.8032055831736713
ImmGenATAC1219.peak_240714,Ctif,chr18,-8068,8068,-0.22173481072745835
ImmGenATAC1219.peak_240715,Ctif,chr18,-7308,7308,0.18713184658676496
ImmGenATAC1219.peak_240716,Ctif,chr18,-2709,2709,0.35028887897276667
ImmGenATAC1219.peak_240717,Ctif,chr18,-2354,2354,0.3496556373359528
ImmGenATAC1219.peak_240718,Ctif,chr18,-2100,2100,0.2444788556796174
ImmGenATAC1219.peak_240719,Ctif,chr18,-1764,1764,0.5200379518315583
ImmGenATAC1219.peak_240720,Ctif,chr18,-1098,1098,0.4109844648719864
ImmGenATAC1219.peak_240721,Ctif,chr18,-835,835,0.3350797075220343
ImmGenATAC1219.peak_240722,Ctif,chr18,-583,583,0.41945078036387745
ImmGenATAC1219.peak_240723,Ctif,chr18,-222,222,0.7044413673556083
ImmGenATAC1219.peak_240724,Ctif,chr18,31,31,0.587859537048353
ImmGenATAC1219.peak_240725,Ctif,chr18,18590,18590,0.09821175876535125
ImmGenATAC1219.peak_240743,Zbtb7c,chr18,-15893,15893,-0.04853586089666199
ImmGenATAC1219.peak_240744,Zbtb7c,chr18,-15472,15472,0.047774779849143065
ImmGenATAC1219.peak_240745,Zbtb7c,chr18,-12839,12839,-0.07946424205142544
ImmGenATAC1219.peak_240746,Zbtb7c,chr18,-10711,10711,-0.2468780070290731
ImmGenATAC1219.peak_240747,Zbtb7c,chr18,-4949,4949,0.6257937281430616
ImmGenATAC1219.peak_240748,Zbtb7c,chr18,-2011,2011,0.6450677557844031
ImmGenATAC1219.peak_240749,Zbtb7c,chr18,-1342,1342,0.4484178654861195
ImmGenATAC1219.peak_240750,Zbtb7c,chr18,-990,990,0.4000118766047055
ImmGenATAC1219.peak_240751,Zbtb7c,chr18,-520,520,0.7065833773954916
ImmGenATAC1219.peak_240752,Zbtb7c,chr18,17,17,0.6036447350321684
ImmGenATAC1219.peak_240753,Zbtb7c,chr18,273,273,0.524952086474139
ImmGenATAC1219.peak_240754,Zbtb7c,chr18,537,537,0.6264571673606013
ImmGenATAC1219.peak_240755,Zbtb7c,chr18,9234,9234,0.5275563079133582
ImmGenATAC1219.peak_240756,Zbtb7c,chr18,9486,9486,0.18734486449191998
ImmGenATAC1219.peak_240757,Zbtb7c,chr18,11866,11866,0.26052688826431947
ImmGenATAC1219.peak_240758,Zbtb7c,chr18,12716,12716,0.44266682316229944
ImmGenATAC1219.peak_240759,Zbtb7c,chr18,17660,17660,0.5726794730449221
ImmGenATAC1219.peak_240760,Zbtb7c,chr18,18701,18701,0.19800064615606
ImmGenATAC1219.peak_240761,Zbtb7c,chr18,18958,18958,0.32300942202566896
ImmGenATAC1219.peak_240762,Zbtb7c,chr18,19248,19248,0.03276689908348175
ImmGenATAC1219.peak_240763,Zbtb7c,chr18,19512,19512,0.22604400452980078
ImmGenATAC1219.peak_240764,Zbtb7c,chr18,23163,23163,0.7446142305370511
ImmGenATAC1219.peak_240765,Zbtb7c,chr18,24423,24423,-0.2575819761172695
ImmGenATAC1219.peak_240766,Zbtb7c,chr18,25754,25754,0.25565684516148623
ImmGenATAC1219.peak_240767,Zbtb7c,chr18,27115,27115,-0.13914549481848634
ImmGenATAC1219.peak_240768,Zbtb7c,chr18,28396,28396,-0.5611845532776922
ImmGenATAC1219.peak_240769,Zbtb7c,chr18,33275,33275,0.34718789860126814
ImmGenATAC1219.peak_240770,Zbtb7c,chr18,33525,33525,0.41479394474304787
ImmGenATAC1219.peak_240771,Zbtb7c,chr18,37961,37961,-0.00012359679070569917
ImmGenATAC1219.peak_240772,Zbtb7c,chr18,38351,38351,0.4026693175179551
ImmGenATAC1219.peak_240773,Zbtb7c,chr18,39208,39208,-0.3757544566234592
ImmGenATAC1219.peak_240774,Zbtb7c,chr18,39573,39573,-0.22807694255694444
ImmGenATAC1219.peak_240775,Zbtb7c,chr18,41117,41117,-0.4352563455124016
ImmGenATAC1219.peak_240776,Zbtb7c,chr18,44288,44288,-0.42606788865524875
ImmGenATAC1219.peak_240777,Zbtb7c,chr18,47733,47733,-0.17947288500782066
ImmGenATAC1219.peak_240778,Zbtb7c,chr18,49989,49989,-0.33945798613401673
ImmGenATAC1219.peak_240779,Zbtb7c,chr18,51479,51479,-0.23431390027800267
ImmGenATAC1219.peak_240780,Zbtb7c,chr18,53236,53236,0.2749706408277669
ImmGenATAC1219.peak_240781,Zbtb7c,chr18,63629,63629,0.5266585528591209
ImmGenATAC1219.peak_240782,Zbtb7c,chr18,63893,63893,-0.22724734759757348
ImmGenATAC1219.peak_240783,Zbtb7c,chr18,70793,70793,0.38569683647201647
ImmGenATAC1219.peak_240784,Zbtb7c,chr18,71729,71729,-0.30250999474612816
ImmGenATAC1219.peak_240785,Zbtb7c,chr18,71995,71995,-0.137586168998035
ImmGenATAC1219.peak_240786,Zbtb7c,chr18,72531,72531,-0.26150037180158
ImmGenATAC1219.peak_240787,Zbtb7c,chr18,73573,73573,0.10558089411496863
ImmGenATAC1219.peak_240788,Zbtb7c,chr18,74093,74093,0.05718187812805666
ImmGenATAC1219.peak_240789,Zbtb7c,chr18,75528,75528,0.03490357216480102
ImmGenATAC1219.peak_240790,Zbtb7c,chr18,75795,75795,0.2274595413692684
ImmGenATAC1219.peak_240791,Zbtb7c,chr18,78203,78203,-0.4998722043264835
ImmGenATAC1219.peak_240792,Zbtb7c,chr18,79928,79928,-0.08613379873134085
ImmGenATAC1219.peak_240793,Zbtb7c,chr18,81446,81446,-0.0756775868298383
ImmGenATAC1219.peak_240794,Zbtb7c,chr18,82058,82058,-0.03786514784984042
ImmGenATAC1219.peak_240795,Zbtb7c,chr18,84351,84351,-0.09505839030166081
ImmGenATAC1219.peak_240796,Zbtb7c,chr18,84850,84850,-0.4738379524240161
ImmGenATAC1219.peak_240797,Zbtb7c,chr18,85923,85923,-0.30930459959408807
ImmGenATAC1219.peak_240798,Zbtb7c,chr18,88187,88187,-0.20044672566880625
ImmGenATAC1219.peak_240799,Zbtb7c,chr18,89172,89172,0.17146379708453513
ImmGenATAC1219.peak_240800,Zbtb7c,chr18,95125,95125,-0.07231488674598205
ImmGenATAC1219.peak_240801,Zbtb7c,chr18,96383,96383,-0.04157641748006128
ImmGenATAC1219.peak_240802,Zbtb7c,chr18,96741,96741,0.39125193625322247
ImmGenATAC1219.peak_240803,Zbtb7c,chr18,97748,97748,0.0823691523850594
ImmGenATAC1219.peak_240826,2900057B20Rik,chr18,-97668,97668,-0.06511795537336623
ImmGenATAC1219.peak_240827,2900057B20Rik,chr18,-97220,97220,0.01070250229834771
ImmGenATAC1219.peak_240828,2900057B20Rik,chr18,-95917,95917,0.04718875362105143
ImmGenATAC1219.peak_240829,2900057B20Rik,chr18,-92867,92867,0.41317233703743794
ImmGenATAC1219.peak_240830,2900057B20Rik,chr18,-91682,91682,-0.09829610654090203
ImmGenATAC1219.peak_240831,2900057B20Rik,chr18,-90250,90250,-0.20717207920839592
ImmGenATAC1219.peak_240832,2900057B20Rik,chr18,-89928,89928,0.03755171339879293
ImmGenATAC1219.peak_240833,2900057B20Rik,chr18,-87172,87172,0.7765609115398044
ImmGenATAC1219.peak_240834,2900057B20Rik,chr18,-86403,86403,0.44431182082325055
ImmGenATAC1219.peak_240835,2900057B20Rik,chr18,-85085,85085,0.7372140539795446
ImmGenATAC1219.peak_240836,2900057B20Rik,chr18,-82434,82434,-0.136917891212414
ImmGenATAC1219.peak_240837,2900057B20Rik,chr18,-82170,82170,0.3641534643285258
ImmGenATAC1219.peak_240838,2900057B20Rik,chr18,-81248,81248,0.17188877493107182
ImmGenATAC1219.peak_240839,2900057B20Rik,chr18,-80177,80177,0.5859200429078142
ImmGenATAC1219.peak_240840,2900057B20Rik,chr18,-79498,79498,0.44738883544093766
ImmGenATAC1219.peak_240841,2900057B20Rik,chr18,-77781,77781,0.561273623929026
ImmGenATAC1219.peak_240842,2900057B20Rik,chr18,-76886,76886,0.5053868756305456
ImmGenATAC1219.peak_240843,2900057B20Rik,chr18,-73235,73235,0.40049700349975076
ImmGenATAC1219.peak_240844,2900057B20Rik,chr18,-72759,72759,-0.435591722912709
ImmGenATAC1219.peak_240845,2900057B20Rik,chr18,-71410,71410,0.39390796075407913
ImmGenATAC1219.peak_240846,2900057B20Rik,chr18,-63779,63779,0.6330217950178796
ImmGenATAC1219.peak_240847,2900057B20Rik,chr18,-63520,63520,0.1438954121023816
ImmGenATAC1219.peak_240848,2900057B20Rik,chr18,-63141,63141,0.4606193848465319
ImmGenATAC1219.peak_240849,2900057B20Rik,chr18,-62885,62885,-0.12923121165530635
ImmGenATAC1219.peak_240850,2900057B20Rik,chr18,-52134,52134,-0.09537216588601978
ImmGenATAC1219.peak_240851,2900057B20Rik,chr18,-51863,51863,-0.18754867959781105
ImmGenATAC1219.peak_240852,2900057B20Rik,chr18,-49566,49566,0.701014889666983
ImmGenATAC1219.peak_240853,2900057B20Rik,chr18,-47137,47137,0.731406463847774
ImmGenATAC1219.peak_240854,2900057B20Rik,chr18,-46869,46869,0.6167369652557495
ImmGenATAC1219.peak_240855,2900057B20Rik,chr18,-45417,45417,-0.1482407242658169
ImmGenATAC1219.peak_240856,2900057B20Rik,chr18,-45006,45006,0.3556390485985983
ImmGenATAC1219.peak_240857,2900057B20Rik,chr18,-42560,42560,0.7135016602290678
ImmGenATAC1219.peak_240858,2900057B20Rik,chr18,-41266,41266,0.26239992397893885
ImmGenATAC1219.peak_240859,2900057B20Rik,chr18,-40776,40776,0.5249202658731258
ImmGenATAC1219.peak_240860,2900057B20Rik,chr18,-39679,39679,-0.11914156833517288
ImmGenATAC1219.peak_240861,2900057B20Rik,chr18,-38986,38986,0.1396323038054976
ImmGenATAC1219.peak_240862,2900057B20Rik,chr18,-38732,38732,0.3296787958073061
ImmGenATAC1219.peak_240863,2900057B20Rik,chr18,-37940,37940,-0.14828391401438343
ImmGenATAC1219.peak_240864,2900057B20Rik,chr18,-36315,36315,-0.02035681949016772
ImmGenATAC1219.peak_240865,2900057B20Rik,chr18,-36036,36036,0.7231944898532057
ImmGenATAC1219.peak_240866,2900057B20Rik,chr18,-35200,35200,0.8153041152004628
ImmGenATAC1219.peak_240867,2900057B20Rik,chr18,-34712,34712,-0.1883171096186051
